source_path,file_type,size,sha256,purpose,related_module,destination_path,action,reason,test_status
在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-seg/CMakeLists.txt,build-script,762,0f194738601514645ce9007cfd00e2ac6980ff7b445329b1151bac98f0a17433,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-seg/CMakeLists.txt,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-seg/LICENSE,data-or-source,35127,7fa7e56c0db71105f4b59a6a0ac40225eb059876f85cd380383f7d7a066e68be,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolo11s-pose/LICENSE,DEDUPLICATE,byte-identical to 在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolo11s-pose/LICENSE; retain only the canonical target landing,not_applicable
在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-seg/README.md,documentation,24099,85ec059de40de94e28d135f75e08fa3659f2005972946e63c7ad41df429bdea0,third-party repository mirror documentation,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-seg/README.md,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-seg/data/cfg.txt,documentation,745,e5b8bd66112374e071d18ef2c4f3e619ce498beb06bedd821700ffb9dd387add,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-seg/data/cfg.txt,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-seg/data/file_list.json,configuration,212,d73c4619f5002866473bccee956080139f80e115b06599a87c434c23d2c2fc61,third-party repository mirror configuration,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolo11s-seg/data/file_list.json,DEDUPLICATE,byte-identical to 在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolo11s-seg/data/file_list.json; retain only the canonical target landing,not_applicable
在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-seg/data/file_list_1.json,configuration,115,d4fdab257174dc28d52fd4a3efad0d56676842fea1729c3ccb3790bf768d8f27,third-party repository mirror configuration,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/modelzoo-master/samples/built-in/detection/yolov4/data/file_list_1.json,DEDUPLICATE,byte-identical to 在线仓库/modelzoo-master/samples/built-in/detection/yolov4/data/file_list_1.json; retain only the canonical target landing,not_applicable
在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-seg/doc/快速开始.md,documentation,1115,dd4b69d77e575356d810d4578929e36dff821d233bace01e83f93774f761bc2a,third-party repository mirror documentation,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-seg/doc/快速开始.md,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-seg/requirements.txt,documentation,159,3076877480affcbbf92b7292a875302028efcc1615592863d4a3215badc13ed0,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-seg/requirements.txt,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-seg/script/yolov8s_seg_evaluate.py,python,4753,e5d1e980d4430b65b47d543185f3bd1e39a7c4ae4dc960a9c327f38d3bbb3a41,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolo11s-seg/script/yolo11s_seg_evaluate.py,DEDUPLICATE,byte-identical to 在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolo11s-seg/script/yolo11s_seg_evaluate.py; retain only the canonical target landing,not_applicable
在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-seg/script/yolov8s_seg_infer.py,python,5234,3c9473eb8cf51786f2eadcefa71c1153966def08c3b863e61e81b406e0a86c65,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-seg/script/yolov8s_seg_infer.py,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-seg/script/yolov8s_seg_postprocess.py,python,15448,6033ff93ab5a1dddd3a11f4417265b0255cd11678234789c3ab3db1fa373e504,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolo11s-seg/script/yolo11s_seg_postprocess.py,DEDUPLICATE,byte-identical to 在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolo11s-seg/script/yolo11s_seg_postprocess.py; retain only the canonical target landing,not_applicable
在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-seg/script/yolov8s_seg_preprocess.py,python,4726,9f52e2cb4e5c0a8c64136fe2ab1ac45039c205a3858a3f2a8d608288ad582e2e,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolo11s-seg/script/yolo11s_seg_preprocess.py,DEDUPLICATE,byte-identical to 在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolo11s-seg/script/yolo11s_seg_preprocess.py; retain only the canonical target landing,not_applicable
在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-seg/script/yolov8s_seg_pth2onnx.py,python,178,3a157c1c1e09ba02234c5954f585d3c1c8c7b7bab7341f1c1cf92cd212f78241,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-seg/script/yolov8s_seg_pth2onnx.py,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-seg/src/CMakeLists.txt,build-script,1066,d08299592e131ce1a3d71e6021b448602ad0f3cb59b80f58bf97e26680823495,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolo11s-pose/src/CMakeLists.txt,DEDUPLICATE,byte-identical to 在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolo11s-pose/src/CMakeLists.txt; retain only the canonical target landing,not_applicable
在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-seg/src/acl.json,configuration,6,6bc81006803e98f6b0194219cd1695c033007f7a23f74be55daf7e63b25ffb8f,third-party repository mirror configuration,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/modelzoo-master/samples/built-in/audio/FastSpeech2/src/acl.json,DEDUPLICATE,byte-identical to 在线仓库/modelzoo-master/samples/built-in/audio/FastSpeech2/src/acl.json; retain only the canonical target landing,not_applicable
在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-seg/src/main.cpp,c-cpp-source,1536,4410c38b1b06107f5206f69ebd91954d4966bf8ef67f8be815c671af1e134876,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-seg/src/main.cpp,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-seg/yolov8s-seg.json,configuration,4397,0710075b25df54a228b3f9efbdc1eb417313ef59d74da0ec159a4c9bdf295fb7,third-party repository mirror configuration,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-seg/yolov8s-seg.json,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-world/CMakeLists.txt,build-script,758,55abd0e0ca8d9390c0da7705eb16d22875a9938dd698b4de147de98e9f354dce,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-world/CMakeLists.txt,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-world/LICENSE,data-or-source,35127,7fa7e56c0db71105f4b59a6a0ac40225eb059876f85cd380383f7d7a066e68be,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolo11s-pose/LICENSE,DEDUPLICATE,byte-identical to 在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolo11s-pose/LICENSE; retain only the canonical target landing,not_applicable
在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-world/README.md,documentation,16525,d8508f9fda67e91a81cb959446be03be4a9cec4066c14a3065ac9f42824bd9b3,third-party repository mirror documentation,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-world/README.md,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-world/data/amct_yolov8s_world.patch,data-or-source,3190,bb5a4a2eac4c76b546ca3c2c058e361d202932364fcfde884ab63b17d2b3a54a,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-world/data/amct_yolov8s_world.patch,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-world/data/file_list_1.json,configuration,115,98140891c91f1de17e6b133ac2bc12d30da9ba6240cb1303a3a512b7c34dbf3e,third-party repository mirror configuration,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov3/data/file_list_1.json,DEDUPLICATE,byte-identical to 在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov3/data/file_list_1.json; retain only the canonical target landing,not_applicable
在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-world/data/image_ref_list.txt,documentation,1079,8874650fec0daac7843b095c1c7d3f3fdaea4bacdbbe8f948bbcf0656a573063,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-world/data/image_ref_list.txt,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-world/data/yolov8s-worldv2_mix_quantize.yml,configuration,2201,f9cf406a36fd4fbf59b86171c4e005e36c52ed533681f59e8cf42d6d1dd07798,third-party repository mirror configuration,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-world/data/yolov8s-worldv2_mix_quantize.yml,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-world/doc/快速开始.md,documentation,1181,086d6025f4e5c9c0877de66ad8ce88ed9e4a348220f8985441839d5feed1544f,third-party repository mirror documentation,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-world/doc/快速开始.md,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-world/model_cfg/SS928V100_NNN/insert_op.cfg,data-or-source,548,32e9b6380bc23a3eb09a520ea43dcc53a8cf0f970a46680116812c74dec51b83,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolo11s/model_cfg/SS928V100_NNN/insert_op.cfg,DEDUPLICATE,byte-identical to 在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolo11s/model_cfg/SS928V100_NNN/insert_op.cfg; retain only the canonical target landing,not_applicable
在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-world/model_cfg/SS928V100_SVP_NNN/insert_op.cfg,data-or-source,293,343c70ddd44e34908c2ca908413d79f36c170fe9c09f9a662d998dfc734995b3,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-world/model_cfg/SS928V100_SVP_NNN/insert_op.cfg,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-world/requirements375.txt,documentation,569,306da14aff20eb2cd272ccc8a3250929694a904256c7fb874a3ab02030905a75,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-world/requirements375.txt,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-world/requirements38.txt,documentation,239,3c00244bf4fc2959c94f88c4654592adb036fc396f0051d81ff1e6bab96e2f32,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-world/requirements38.txt,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-world/script/accuracy.py,python,6524,80bb79d299203877ca4990fc1ea9aa1c1fe1c3e85dc3ec1a9ed5eb2d1de68bcb,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-world/script/accuracy.py,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-world/script/deploy/modules.py,python,6258,447a77e9c092a13ce60b79aeebab8af053d93299506a178d780d52ca0770bda1,third-party repository mirror,vendor-repository-mirror,10_archive/sanda_ss928/source-reference/在线仓库/modelzoo-master/samples/samples_GPL/built-in/yolov8s-world/script/deploy/modules.py,ARCHIVE,reference-only SDK/vendor/mirror material is indexed at the exact source commit and not added to the formal runtime,not_applicable
